,RunId,iteration,Step,num_ants,num_sticks,neighType,stick_min,stick_max,width,height,Average,Median,AgentID,Sticks
299,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,98.0,3.0
300,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,99.0,3.0
301,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,0.0,3.0
302,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,1.0,1.0
303,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,2.0,1.0
304,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,3.0,3.0
305,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,4.0,3.0
306,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,5.0,2.0
307,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,6.0,2.0
308,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,7.0,3.0
309,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,8.0,3.0
310,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,9.0,1.0
311,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,10.0,4.0
312,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,11.0,1.0
313,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,12.0,1.0
314,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,13.0,3.0
315,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,14.0,4.0
316,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,15.0,2.0
317,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,16.0,2.0
318,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,17.0,1.0
319,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,18.0,3.0
320,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,19.0,1.0
321,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,20.0,1.0
322,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,21.0,2.0
323,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,22.0,3.0
324,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,23.0,3.0
325,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,24.0,1.0
326,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,25.0,1.0
327,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,26.0,3.0
328,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,27.0,3.0
329,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,28.0,1.0
330,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,29.0,2.0
331,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,30.0,3.0
332,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,31.0,2.0
333,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,32.0,2.0
334,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,33.0,3.0
335,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,34.0,4.0
336,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,35.0,1.0
337,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,36.0,1.0
338,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,37.0,1.0
339,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,38.0,1.0
340,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,39.0,2.0
341,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,40.0,3.0
342,0,0,200,1,100,VN,5,15,10,10,2.0,2.0,41.0,3.0
